BatchNumber,MachineNumber,ProductCode,TimeStarted,TimeStopped,NumberProduced,NumberRejected
4422,6,16,2009-10-06 09:13:00,2009-10-06 13:13:00,2575,27
4423,1,16,2009-10-07 09:27:00,2009-10-07 13:27:00,2575,27
4423,2,25,2009-10-07 09:27:00,2009-10-07 12:17:00,2674,28
4423,3,57,2009-10-07 08:01:00,2009-10-07 09:46:00,601,6
4424,4,43,2009-10-07 08:01:00,2009-10-07 09:46:00,601,6
4424,5,47,2009-10-07 08:14:00,2009-10-07 08:49:00,200,2
4425,6,2,2009-10-07 08:14:00,2009-10-07 08:49:00,375,4
4426,1,2,2009-10-08 08:28:00,2009-10-08 16:13:00,4989,53
4426,2,32,2009-10-08 08:28:00,2009-10-08 12:28:00,3775,40
4426,3,37,2009-10-08 08:42:00,2009-10-08 12:42:00,1375,14
4427,4,46,2009-10-08 08:42:00,2009-10-08 14:12:00,1891,20
4427,5,33,2009-10-08 08:55:00,2009-10-08 14:25:00,1891,20
4428,6,19,2009-10-08 08:55:00,2009-10-08 13:15:00,2790,29
4429,1,19,2009-10-09 09:09:00,2009-10-09 12:24:00,2092,22
4429,2,28,2009-10-09 09:23:00,2009-10-09 12:38:00,3067,32
4429,3,59,2009-10-09 09:23:00,2009-10-09 11:28:00,716,7
4430,4,46,2009-10-09 09:36:00,2009-10-09 11:41:00,716,7
4430,5,36,2009-10-09 09:36:00,2009-10-09 10:31:00,326,3
4431,6,23,2009-10-09 08:11:00,2009-10-09 16:21:00,5362,57
4432,1,23,2009-10-10 08:11:00,2009-10-10 16:21:00,5249,56
4432,2,27,2009-10-10 08:24:00,2009-10-10 15:24:00,6599,70
4432,3,59,2009-10-10 08:24:00,2009-10-10 15:24:00,2399,25
4433,4,45,2009-10-10 08:37:00,2009-10-10 16:42:00,2771,29
4433,5,49,2009-10-10 08:37:00,2009-10-10 13:22:00,1628,17
4434,6,22,2009-10-10 08:51:00,2009-10-10 13:36:00,3053,32
4435,1,22,2009-10-13 09:02:00,2009-10-13 14:07:00,3268,35
4435,2,26,2009-10-13 08:33:00,2009-10-13 12:28:00,3693,39
4435,3,58,2009-10-13 08:33:00,2009-10-13 12:28:00,1343,14
4436,4,44,2009-10-13 08:47:00,2009-10-13 11:37:00,971,10
4436,5,47,2009-10-13 08:47:00,2009-10-13 11:37:00,971,10
4437,6,12,2009-10-13 09:01:00,2009-10-13 09:11:00,107,1
4438,1,12,2009-10-14 09:01:00,2009-10-14 17:06:00,5197,56
4438,2,24,2009-10-14 09:14:00,2009-10-14 17:19:00,7622,81
4438,3,42,2009-10-14 09:14:00,2009-10-14 15:34:00,2172,23
4439,4,46,2009-10-14 09:28:00,2009-10-14 13:18:00,1314,14
4439,5,33,2009-10-14 09:28:00,2009-10-14 13:18:00,1314,14
4440,6,19,2009-10-14 08:02:00,2009-10-14 10:42:00,1714,18
4441,1,19,2009-10-15 08:02:00,2009-10-15 10:42:00,1714,18
4441,2,28,2009-10-15 08:15:00,2009-10-15 09:50:00,1493,15
4441,3,59,2009-10-15 08:15:00,2009-10-15 09:50:00,543,5
4442,4,46,2009-10-15 08:29:00,2009-10-15 08:54:00,142,1
4442,5,36,2009-10-15 08:29:00,2009-10-15 16:04:00,2601,27
4443,6,23,2009-10-15 08:43:00,2009-10-15 15:13:00,4179,44
4444,1,23,2009-10-16 08:56:00,2009-10-16 15:26:00,4179,44
4444,2,27,2009-10-16 08:56:00,2009-10-16 14:16:00,5029,53
4444,3,59,2009-10-16 08:57:00,2009-10-16 14:17:00,1829,19
4445,4,45,2009-10-16 08:57:00,2009-10-16 11:02:00,714,7
4445,5,49,2009-10-16 09:24:00,2009-10-16 12:29:00,1057,11
4446,6,22,2009-10-16 09:24:00,2009-10-16 12:29:00,1982,21
4447,1,22,2009-10-17 09:37:00,2009-10-17 11:32:00,1232,13
4447,2,26,2009-10-17 09:37:00,2009-10-17 10:22:00,707,7
4447,3,58,2009-10-17 08:11:00,2009-10-17 08:56:00,257,2
4448,4,44,2009-10-17 08:11:00,2009-10-17 16:11:00,2745,29
4448,5,47,2009-10-17 08:25:00,2009-10-17 15:15:00,2344,25
4449,6,12,2009-10-17 08:25:00,2009-10-17 15:15:00,4394,47
4450,1,12,2009-10-20 08:07:00,2009-10-20 15:17:00,4609,49
4450,2,25,2009-10-20 08:07:00,2009-10-20 15:17:00,6759,72
4450,3,57,2009-10-20 08:52:00,2009-10-20 14:57:00,2088,22
4451,4,43,2009-10-20 08:52:00,2009-10-20 13:47:00,1687,18
4451,5,53,2009-10-20 08:34:00,2009-10-20 13:29:00,1687,18
4452,6,16,2009-10-20 08:34:00,2009-10-20 12:19:00,2412,25
4453,1,16,2009-10-21 08:48:00,2009-10-21 12:33:00,2412,25
4453,2,25,2009-10-21 08:48:00,2009-10-21 11:28:00,2515,26
4453,3,43,2009-10-21 09:01:00,2009-10-21 10:31:00,514,5
4454,4,47,2009-10-21 09:01:00,2009-10-21 10:31:00,514,5
4454,5,33,2009-10-21 08:19:00,2009-10-21 08:39:00,114,1
4455,6,12,2009-10-21 08:33:00,2009-10-21 08:53:00,214,2
4456,1,12,2009-10-22 08:33:00,2009-10-22 16:08:00,4878,52
4456,2,24,2009-10-22 08:46:00,2009-10-22 15:11:00,6052,64
4456,3,55,2009-10-22 08:46:00,2009-10-22 15:11:00,2202,23
4457,4,42,2009-10-22 08:16:00,2009-10-22 13:31:00,1802,19
4457,5,46,2009-10-22 08:16:00,2009-10-22 13:31:00,1802,19
4458,6,19,2009-10-22 09:14:00,2009-10-22 12:09:00,1876,20
4459,1,19,2009-10-23 09:14:00,2009-10-23 12:14:00,1930,20
4459,2,26,2009-10-23 09:27:00,2009-10-23 12:27:00,2830,30
4459,3,58,2009-10-23 09:27:00,2009-10-23 11:17:00,629,6
4460,4,44,2009-10-23 08:01:00,2009-10-23 09:51:00,629,6
4460,5,43,2009-10-23 08:01:00,2009-10-23 08:46:00,257,2
4461,6,17,2009-10-23 08:15:00,2009-10-23 16:10:00,5093,54
4462,1,17,2009-10-24 08:15:00,2009-10-24 16:10:00,5093,54
4462,2,25,2009-10-24 08:28:00,2009-10-24 15:13:00,6367,68
4462,3,57,2009-10-24 08:28:00,2009-10-24 15:13:00,2317,24
4463,4,43,2009-10-24 08:42:00,2009-10-24 14:22:00,1945,20
4463,5,53,2009-10-24 08:42:00,2009-10-24 13:12:00,1545,16
4464,6,16,2009-10-24 08:56:00,2009-10-24 13:26:00,2895,31
4465,1,16,2009-10-27 09:11:00,2009-10-27 14:01:00,3110,33
4465,2,25,2009-10-27 09:11:00,2009-10-27 12:56:00,3538,37
4465,3,43,2009-10-27 09:24:00,2009-10-27 13:09:00,1288,13
4466,4,47,2009-10-27 09:24:00,2009-10-27 11:59:00,887,9
4466,5,33,2009-10-27 09:38:00,2009-10-27 12:13:00,887,9
4467,6,12,2009-10-27 09:38:00,2009-10-27 11:03:00,911,9
4468,1,12,2009-10-28 08:12:00,2009-10-28 08:32:00,214,2
4468,2,24,2009-10-28 08:25:00,2009-10-28 08:45:00,314,3
4468,3,55,2009-10-28 08:25:00,2009-10-28 15:50:00,2548,27
4469,4,42,2009-10-28 08:39:00,2009-10-28 14:59:00,2176,23
4469,5,46,2009-10-28 08:39:00,2009-10-28 14:59:00,2176,23
4470,6,19,2009-10-28 08:53:00,2009-10-28 14:08:00,3379,36
4471,1,19,2009-10-29 08:53:00,2009-10-29 14:08:00,3379,36
4471,2,26,2009-10-29 09:06:00,2009-10-29 13:11:00,3853,41
4471,3,55,2009-10-29 09:06:00,2009-10-29 12:01:00,1002,10
4472,4,41,2009-10-29 09:28:00,2009-10-29 12:23:00,1002,10
4472,5,59,2009-10-30 09:28:00,2009-10-30 11:13:00,601,6
4477,6,16,2009-10-31 08:35:00,2009-10-31 14:10:00,3594,38
4478,1,16,2009-11-03 08:44:00,2009-11-03 12:24:00,2360,25
4478,2,25,2009-11-03 08:44:00,2009-11-03 12:19:00,3382,36
4478,3,43,2009-11-03 08:58:00,2009-11-03 10:18:00,458,4
4479,4,47,2009-11-03 08:58:00,2009-11-03 10:18:00,458,4
4479,5,34,2009-11-03 09:11:00,2009-11-03 09:26:00,85,0
4480,6,2,2009-11-03 09:11:00,2009-11-03 09:26:00,164,1
4481,1,2,2009-11-04 09:25:00,2009-11-04 16:50:00,4869,52
4481,2,32,2009-11-04 09:25:00,2009-11-04 15:40:00,5892,63
4481,3,37,2009-11-04 09:39:00,2009-11-04 15:54:00,2142,22
4482,4,55,2009-11-04 09:39:00,2009-11-04 14:49:00,1771,18
4482,5,41,2009-11-04 08:12:00,2009-11-04 12:12:00,1371,14
4483,6,14,2009-11-04 08:26:00,2009-11-04 12:26:00,2571,27
4484,1,14,2009-11-05 08:26:00,2009-11-05 11:16:00,1821,19
4484,2,32,2009-11-05 08:34:00,2009-11-05 11:24:00,2671,28
4484,3,36,2009-11-05 08:34:00,2009-11-05 10:19:00,600,6
4485,4,54,2009-11-05 08:54:00,2009-11-05 09:29:00,200,2
4485,5,58,2009-11-05 08:54:00,2009-11-05 09:29:00,200,2
4486,6,17,2009-11-05 09:07:00,2009-11-05 16:52:00,4982,53
4487,1,17,2009-11-06 09:07:00,2009-11-06 16:52:00,4982,53
4487,2,26,2009-11-06 09:21:00,2009-11-06 13:21:00,3771,40
4487,3,57,2009-11-06 09:21:00,2009-11-06 14:51:00,1886,20
4488,4,44,2009-11-06 09:35:00,2009-11-06 15:05:00,1886,20
4488,5,43,2009-11-06 09:35:00,2009-11-06 13:55:00,1486,15
4489,6,16,2009-11-06 08:08:00,2009-11-06 12:28:00,2786,29
4490,1,16,2009-11-07 08:08:00,2009-11-07 11:23:00,2089,22
4490,2,25,2009-11-07 08:22:00,2009-11-07 11:37:00,3064,32
4490,3,57,2009-11-07 08:22:00,2009-11-07 10:27:00,714,7
4491,4,43,2009-11-07 08:36:00,2009-11-07 09:31:00,314,3
4491,5,47,2009-11-07 08:36:00,2009-11-07 09:31:00,314,3
4492,6,2,2009-11-07 08:49:00,2009-11-07 16:59:00,5251,56
4493,1,2,2009-11-10 08:18:00,2009-11-10 08:28:00,107,1
4493,2,32,2009-11-10 08:31:00,2009-11-10 08:41:00,157,1
4493,3,37,2009-11-10 08:31:00,2009-11-10 15:51:00,2515,26
4494,4,55,2009-11-10 08:45:00,2009-11-10 16:05:00,2515,26
4494,5,41,2009-11-10 08:45:00,2009-11-10 15:00:00,2144,23
4495,6,14,2009-11-10 08:59:00,2009-11-10 14:04:00,3269,35
4496,1,14,2009-11-11 08:59:00,2009-11-11 14:04:00,3269,35
4496,2,32,2009-11-11 09:12:00,2009-11-11 13:07:00,3693,40
4496,3,36,2009-11-11 09:12:00,2009-11-11 13:07:00,1343,14
4497,4,54,2009-11-11 09:26:00,2009-11-11 12:16:00,972,10
4497,5,58,2009-11-11 09:18:00,2009-11-11 09:28:00,57,0
4498,6,17,2009-11-11 09:18:00,2009-11-11 09:28:00,107,1
4499,1,17,2009-11-12 08:13:00,2009-11-12 16:18:00,5198,55
4499,2,32,2009-11-12 08:13:00,2009-11-12 14:33:00,5973,63
4499,3,36,2009-11-12 08:27:00,2009-11-12 14:47:00,2173,23
4500,4,54,2009-11-12 08:27:00,2009-11-12 12:17:00,1315,14
4500,5,41,2009-11-12 08:41:00,2009-11-12 12:31:00,1315,14
4501,6,13,2009-11-12 08:41:00,2009-11-12 11:21:00,1715,18
4502,1,13,2009-11-13 08:54:00,2009-11-13 11:34:00,1715,18
4502,2,31,2009-11-13 08:54:00,2009-11-13 10:29:00,1493,15
4502,3,49,2009-11-13 09:08:00,2009-11-13 09:33:00,143,1
4503,4,36,2009-11-13 09:08:00,2009-11-13 09:33:00,143,1
4503,5,54,2009-11-13 09:22:00,2009-11-13 16:57:00,2602,27
4504,6,17,2009-11-13 09:22:00,2009-11-13 15:52:00,4180,44
4505,1,17,2009-11-14 09:35:00,2009-11-14 16:05:00,4181,44
4505,2,29,2009-11-14 09:35:00,2009-11-14 14:55:00,5030,53
4505,3,47,2009-11-14 08:09:00,2009-11-14 10:14:00,715,7
4506,4,34,2009-11-14 08:09:00,2009-11-14 10:14:00,715,7
4506,5,52,2009-11-14 08:23:00,2009-11-14 11:28:00,1058,11
4507,6,11,2009-11-14 08:23:00,2009-11-14 11:28:00,1983,21
4508,1,11,2009-11-17 08:05:00,2009-11-17 11:30:00,2198,23
4508,2,29,2009-11-17 08:05:00,2009-11-17 10:20:00,2122,22
4508,3,46,2009-11-17 08:18:00,2009-11-17 10:33:00,772,8
4509,4,33,2009-11-17 08:18:00,2009-11-17 09:28:00,400,4
4509,5,51,2009-11-17 08:32:00,2009-11-17 14:37:00,2088,22
4510,6,23,2009-11-17 08:32:00,2009-11-17 14:37:00,3913,41
4511,1,23,2009-11-18 08:46:00,2009-11-18 15:56:00,4611,49
4511,2,28,2009-11-18 08:46:00,2009-11-18 14:51:00,5738,61
4511,3,59,2009-11-18 08:59:00,2009-11-18 15:04:00,2089,22
4512,4,46,2009-11-18 08:59:00,2009-11-18 13:54:00,1688,18
4512,5,36,2009-11-18 09:13:00,2009-11-18 14:08:00,1688,18
4513,6,9,2009-11-18 09:27:00,2009-11-18 13:12:00,2412,25
4514,1,9,2009-11-19 09:27:00,2009-11-19 12:07:00,1715,18
4514,2,27,2009-11-19 08:37:00,2009-11-19 11:17:00,2515,26
4514,3,59,2009-11-19 08:37:00,2009-11-19 10:07:00,515,5
4515,4,45,2009-11-19 08:14:00,2009-11-19 09:44:00,515,5
4515,5,49,2009-11-19 08:14:00,2009-11-19 08:34:00,114,1
4516,6,22,2009-11-19 08:28:00,2009-11-19 16:03:00,4879,52
4517,1,22,2009-11-20 08:28:00,2009-11-20 16:03:00,4879,52
4517,2,26,2009-11-20 08:41:00,2009-11-20 15:06:00,6054,64
4517,3,58,2009-11-20 08:41:00,2009-11-20 15:06:00,2204,23
4518,4,44,2009-11-20 08:55:00,2009-11-20 14:10:00,1803,19
4518,5,47,2009-11-20 08:55:00,2009-11-20 11:50:00,1001,10
4519,6,12,2009-11-20 09:09:00,2009-11-20 12:04:00,1876,20
4520,1,12,2009-11-21 09:09:00,2009-11-21 12:09:00,1930,20
4520,2,24,2009-11-21 09:22:00,2009-11-21 12:22:00,2830,30
4520,3,42,2009-11-21 09:22:00,2009-11-21 11:12:00,629,6
4521,4,46,2009-11-21 09:36:00,2009-11-21 10:21:00,257,2
4521,5,33,2009-11-21 09:36:00,2009-11-21 10:21:00,257,2
4522,6,19,2009-11-21 08:21:00,2009-11-21 16:16:00,5094,54
4523,1,19,2009-11-24 09:18:00,2009-11-24 17:33:00,5309,56
4523,2,32,2009-11-24 09:32:00,2009-11-24 17:47:00,7785,83
4523,3,36,2009-11-24 09:32:00,2009-11-24 16:42:00,2462,26
4524,4,54,2009-11-24 08:05:00,2009-11-24 15:15:00,2462,26
4524,5,41,2009-11-24 08:19:00,2009-11-24 14:19:00,2061,22
4525,6,13,2009-11-24 08:19:00,2009-11-24 13:09:00,3111,33
4526,1,13,2009-11-25 08:33:00,2009-11-25 13:23:00,3111,33
4526,2,31,2009-11-25 08:33:00,2009-11-25 12:18:00,3538,37
4526,3,49,2009-11-25 08:46:00,2009-11-25 12:31:00,1288,13
4527,4,36,2009-11-25 08:46:00,2009-11-25 11:21:00,887,9
4527,5,54,2009-11-25 08:16:00,2009-11-25 09:41:00,486,5
4528,6,17,2009-11-25 08:16:00,2009-11-25 09:41:00,911,9
4529,1,17,2009-11-26 09:14:00,2009-11-26 09:34:00,214,2
4529,2,29,2009-11-26 09:14:00,2009-11-26 16:39:00,6999,75
4529,3,47,2009-11-26 09:27:00,2009-11-26 16:52:00,2549,27
4530,4,34,2009-11-26 09:27:00,2009-11-26 15:47:00,2177,23
4530,5,52,2009-11-26 08:01:00,2009-11-26 14:21:00,2177,23
4531,6,3,2009-11-26 08:01:00,2009-11-26 13:16:00,3379,36
4532,1,3,2009-11-27 08:15:00,2009-11-27 12:20:00,2628,28
4532,2,25,2009-11-27 08:15:00,2009-11-27 12:20:00,3853,41
4532,3,57,2009-11-27 08:28:00,2009-11-27 11:23:00,1002,10
4533,4,43,2009-11-27 08:28:00,2009-11-27 11:23:00,1002,10
4533,5,53,2009-11-27 08:42:00,2009-11-27 10:27:00,601,6
4534,6,16,2009-11-27 08:56:00,2009-11-27 09:36:00,429,4
4535,1,16,2009-11-28 08:56:00,2009-11-28 09:36:00,429,4
4535,2,25,2009-11-28 09:09:00,2009-11-28 16:59:00,7393,79
4535,3,43,2009-11-28 09:09:00,2009-11-28 16:59:00,2693,28
4536,4,47,2009-11-28 09:23:00,2009-11-28 12:33:00,1088,11
4536,5,33,2009-11-28 09:23:00,2009-11-28 14:58:00,1919,20
4537,6,12,2009-11-28 09:37:00,2009-11-28 15:12:00,3594,38
4538,1,12,2009-12-01 08:12:00,2009-12-01 10:27:00,1448,15
4538,2,24,2009-12-01 08:12:00,2009-12-01 10:27:00,2123,22
4538,3,55,2009-12-01 08:25:00,2009-12-01 09:30:00,386,4
4539,4,42,2009-12-01 08:25:00,2009-12-01 13:40:00,1799,19
4539,5,46,2009-12-01 08:39:00,2009-12-01 13:54:00,1799,19
4540,6,19,2009-12-01 08:39:00,2009-12-01 15:49:00,4606,49
4541,1,21,2009-12-02 08:53:00,2009-12-02 16:03:00,4607,49
4541,2,25,2009-12-02 08:53:00,2009-12-02 14:53:00,5657,60
4541,3,57,2009-12-02 09:06:00,2009-12-02 14:01:00,1685,18
4542,4,52,2009-12-02 09:06:00,2009-12-02 14:01:00,1685,18
4542,5,38,2009-12-02 09:28:00,2009-12-02 13:13:00,1285,13
4543,6,11,2009-12-02 09:28:00,2009-12-02 13:13:00,2410,25
4544,1,11,2009-12-03 09:34:00,2009-12-03 12:09:00,1660,17
4544,2,29,2009-12-03 09:34:00,2009-12-03 11:04:00,1414,15
4544,3,47,2009-12-03 08:07:00,2009-12-03 09:37:00,514,5
4545,4,33,2009-12-03 08:07:00,2009-12-03 08:27:00,114,1
4545,5,51,2009-12-03 08:21:00,2009-12-03 14:56:00,2257,24
4546,6,14,2009-12-03 08:21:00,2009-12-03 14:56:00,4232,45
4547,1,14,2009-12-04 08:35:00,2009-12-04 15:00:00,4125,44
4547,2,32,2009-12-04 08:35:00,2009-12-04 15:00:00,6050,64
4547,3,49,2009-12-04 08:48:00,2009-12-04 14:03:00,1800,19
4548,4,53,2009-12-04 08:48:00,2009-12-04 12:53:00,1400,15
4548,5,58,2009-12-04 09:02:00,2009-12-04 13:07:00,1400,15
4549,6,17,2009-12-04 09:16:00,2009-12-04 12:16:00,1928,20
4550,1,17,2009-12-05 09:16:00,2009-12-05 12:16:00,1928,20
4550,2,27,2009-12-05 09:29:00,2009-12-05 14:59:00,5186,55
4550,3,58,2009-12-05 09:29:00,2009-12-05 13:49:00,1486,15
4551,4,45,2009-12-05 08:03:00,2009-12-05 12:23:00,1486,15
4551,5,49,2009-12-05 08:03:00,2009-12-05 11:18:00,1114,11
4552,6,21,2009-12-05 08:17:00,2009-12-05 11:32:00,2089,22
4553,1,21,2009-12-08 09:25:00,2009-12-08 13:00:00,2304,24
4553,2,26,2009-12-08 09:39:00,2009-12-08 12:04:00,2279,24
4553,3,57,2009-12-08 09:39:00,2009-12-08 12:04:00,829,8
4554,4,44,2009-12-08 08:12:00,2009-12-08 09:32:00,457,4
4554,5,43,2009-12-08 08:12:00,2009-12-08 09:32:00,457,4
4555,6,16,2009-12-08 08:26:00,2009-12-08 08:36:00,107,1
4556,1,16,2009-12-09 08:26:00,2009-12-09 15:46:00,4716,50
4556,2,25,2009-12-09 08:34:00,2009-12-09 15:54:00,6916,74
4556,3,57,2009-12-09 08:34:00,2009-12-09 14:49:00,2144,23
4557,4,43,2009-12-09 08:54:00,2009-12-09 15:09:00,2144,23
4557,5,47,2009-12-09 08:54:00,2009-12-09 13:59:00,1744,18
4558,6,2,2009-12-09 09:07:00,2009-12-09 13:02:00,2519,27
4559,1,2,2009-12-10 09:07:00,2009-12-10 13:02:00,2519,27
4559,2,32,2009-12-10 09:21:00,2009-12-10 09:31:00,157,1
4559,3,37,2009-12-10 09:35:00,2009-12-10 09:45:00,57,0
4560,4,55,2009-12-10 09:35:00,2009-12-10 17:40:00,2774,29
4560,5,41,2009-12-10 08:08:00,2009-12-10 14:28:00,2173,23
4561,6,14,2009-12-10 08:08:00,2009-12-10 14:28:00,4073,43
4562,1,14,2009-12-11 08:22:00,2009-12-11 12:12:00,2465,26
4562,2,32,2009-12-11 08:22:00,2009-12-11 11:02:00,2515,26
4562,3,36,2009-12-11 08:36:00,2009-12-11 11:16:00,915,9
4563,4,54,2009-12-11 08:36:00,2009-12-11 10:11:00,543,5
4563,5,58,2009-12-11 08:49:00,2009-12-11 10:24:00,543,5
4564,6,17,2009-12-11 08:49:00,2009-12-11 09:14:00,268,2
4565,1,17,2009-12-12 09:03:00,2009-12-12 16:38:00,4877,52
4565,2,26,2009-12-12 09:03:00,2009-12-12 15:33:00,6131,65
4565,3,57,2009-12-12 09:17:00,2009-12-12 14:37:00,1830,19
4566,4,44,2009-12-12 09:17:00,2009-12-12 14:37:00,1830,19
4566,5,43,2009-12-12 08:29:00,2009-12-12 10:34:00,715,7
4567,6,16,2009-12-12 08:29:00,2009-12-12 10:34:00,1340,14
4568,1,16,2009-12-15 09:12:00,2009-12-15 13:47:00,2948,31
4568,2,25,2009-12-15 09:12:00,2009-12-15 12:37:00,3223,34
4568,3,57,2009-12-15 09:26:00,2009-12-15 12:51:00,1173,12
4569,4,43,2009-12-15 09:26:00,2009-12-15 11:41:00,772,8
4569,5,47,2009-12-15 09:18:00,2009-12-15 10:28:00,400,4
4570,6,2,2009-12-15 09:18:00,2009-12-15 10:28:00,750,8
4571,1,2,2009-12-16 08:13:00,2009-12-16 14:18:00,3914,41
4571,2,32,2009-12-16 08:13:00,2009-12-16 14:18:00,5739,61
4571,3,37,2009-12-16 08:27:00,2009-12-16 15:37:00,2461,26
4572,4,55,2009-12-16 08:27:00,2009-12-16 14:32:00,2089,22
4572,5,41,2009-12-16 08:41:00,2009-12-16 14:46:00,2089,22
4573,6,14,2009-12-16 08:41:00,2009-12-16 13:36:00,3163,33
4574,1,14,2009-12-17 08:54:00,2009-12-17 12:39:00,2412,25
4574,2,32,2009-12-17 08:54:00,2009-12-17 12:39:00,3537,37
4574,3,36,2009-12-17 09:08:00,2009-12-17 11:48:00,915,9
4575,4,54,2009-12-17 09:08:00,2009-12-17 11:48:00,915,9
4575,5,59,2009-12-17 09:22:00,2009-12-17 10:52:00,515,5
4576,6,18,2009-12-17 09:35:00,2009-12-17 09:55:00,214,2
4577,1,18,2009-12-18 09:35:00,2009-12-18 09:55:00,214,2
4577,2,25,2009-12-18 08:09:00,2009-12-18 15:44:00,7155,76
4577,3,36,2009-12-18 08:09:00,2009-12-18 15:44:00,2605,27
4578,4,54,2009-12-18 08:23:00,2009-12-18 14:48:00,2204,23
4578,5,41,2009-12-18 08:23:00,2009-12-18 09:58:00,543,5
4579,6,13,2009-12-18 08:36:00,2009-12-18 10:11:00,1018,10
4580,1,13,2009-12-19 08:36:00,2009-12-19 09:01:00,268,2
4580,2,31,2009-12-19 09:15:00,2009-12-19 09:40:00,393,4
4580,3,49,2009-12-19 09:15:00,2009-12-19 16:55:00,2634,28
4581,4,36,2009-12-19 09:04:00,2009-12-19 15:34:00,2233,23
4581,5,54,2009-12-19 09:04:00,2009-12-19 15:34:00,2233,23
4582,6,17,2009-12-19 09:17:00,2009-12-19 14:37:00,3432,36
4583,1,17,2009-12-22 08:46:00,2009-12-22 15:36:00,4398,47
4583,2,29,2009-12-22 08:59:00,2009-12-22 14:44:00,5426,58
4583,3,47,2009-12-22 08:59:00,2009-12-22 13:34:00,1575,16
4584,4,34,2009-12-22 09:13:00,2009-12-22 13:48:00,1575,16
4584,5,52,2009-12-22 09:13:00,2009-12-22 12:38:00,1174,12
4585,6,11,2009-12-22 09:27:00,2009-12-22 12:52:00,2199,23
4586,1,11,2009-12-23 09:27:00,2009-12-23 11:47:00,1502,16
4586,2,29,2009-12-23 08:37:00,2009-12-23 09:47:00,1101,11
4586,3,46,2009-12-23 08:37:00,2009-12-23 09:47:00,401,4
4587,4,33,2009-12-23 08:14:00,2009-12-23 10:04:00,630,6
4587,5,51,2009-12-23 08:14:00,2009-12-23 10:04:00,630,6
4588,6,23,2009-12-23 08:28:00,2009-12-23 15:43:00,4667,50
4589,1,23,2009-12-24 08:28:00,2009-12-24 14:33:00,3916,41
4589,2,28,2009-12-24 08:41:00,2009-12-24 14:46:00,5741,61
4589,3,59,2009-12-24 08:55:00,2009-12-24 13:50:00,1690,18
4590,4,46,2009-12-24 08:55:00,2009-12-24 12:45:00,1317,14
4590,5,36,2009-12-24 09:09:00,2009-12-24 12:59:00,1317,14
4591,6,9,2009-12-24 09:09:00,2009-12-24 11:49:00,1716,18
4592,1,9,2009-12-25 09:22:00,2009-12-25 10:52:00,965,10
4592,2,27,2009-12-25 09:22:00,2009-12-25 10:52:00,1415,15
4592,3,59,2009-12-25 09:36:00,2009-12-25 10:01:00,143,1
4593,4,45,2009-12-25 09:36:00,2009-12-25 10:01:00,143,1
4593,5,49,2009-12-25 08:21:00,2009-12-25 15:56:00,2607,27
4594,6,22,2009-12-25 08:21:00,2009-12-25 14:46:00,4131,44
4595,1,22,2009-12-26 08:23:00,2009-12-26 14:48:00,4131,44
4595,2,26,2009-12-26 08:23:00,2009-12-26 13:43:00,5033,53
4595,3,58,2009-12-26 08:37:00,2009-12-26 13:57:00,1833,19
4596,4,44,2009-12-26 08:37:00,2009-12-26 10:42:00,716,7
4596,5,47,2009-12-26 08:51:00,2009-12-26 11:51:00,1031,11
4597,6,12,2009-12-26 08:51:00,2009-12-26 11:51:00,1931,20
4598,1,12,2009-12-29 08:33:00,2009-12-29 11:58:00,2196,23
4598,2,24,2009-12-29 08:33:00,2009-12-29 11:58:00,3221,34
4598,3,42,2009-12-29 08:46:00,2009-12-29 11:01:00,771,8
4599,4,46,2009-12-29 08:46:00,2009-12-29 09:51:00,371,3
4599,5,33,2009-12-30 08:16:00,2009-12-30 09:21:00,371,3
4604,6,14,2009-12-31 08:01:00,2009-12-31 12:56:00,3161,33
4605,1,14,2010-01-01 09:08:00,2010-01-01 09:28:00,214,2
4605,2,32,2010-01-01 09:21:00,2010-01-01 15:56:00,6208,66
4605,3,49,2010-01-01 09:35:00,2010-01-01 16:10:00,2258,24
4606,4,53,2010-01-01 09:35:00,2010-01-01 16:00:00,2200,23
4606,5,58,2010-01-01 08:09:00,2010-01-01 13:24:00,1800,19
4607,6,17,2010-01-01 08:09:00,2010-01-01 13:24:00,3375,36
4608,1,17,2010-01-02 08:22:00,2010-01-02 12:27:00,2625,28
4608,2,25,2010-01-02 08:22:00,2010-01-02 12:27:00,3850,41
4608,3,57,2010-01-02 08:36:00,2010-01-02 11:36:00,1029,11
4609,4,43,2010-01-02 08:36:00,2010-01-02 10:26:00,628,6
4609,5,53,2010-01-02 09:25:00,2010-01-02 11:15:00,628,6
4610,6,16,2010-01-02 09:36:00,2010-01-02 10:16:00,428,4
4611,1,16,2010-01-05 09:05:00,2010-01-05 11:15:00,1393,14
4611,2,25,2010-01-05 09:18:00,2010-01-05 10:23:00,1021,10
4611,3,43,2010-01-05 09:32:00,2010-01-05 17:47:00,2831,30
4612,4,47,2010-01-05 09:32:00,2010-01-05 17:47:00,2831,30
4612,5,33,2010-01-05 08:06:00,2010-01-05 15:11:00,2430,26
4613,6,12,2010-01-05 08:19:00,2010-01-05 15:24:00,4555,48
4614,1,12,2010-01-06 08:19:00,2010-01-06 14:19:00,3859,41
4614,2,24,2010-01-06 08:33:00,2010-01-06 13:23:00,4558,48
